Species,Locus,Stop
staphylococcus_aureus_371,NZ_CP077864.1,36509
bacillus_amyloliquefaciens_Bam1,NZ_CP082279.1,3953778
salmonella_enterica_BAA-1672,NZ_CP023470.1,4483375
salmonella_enterica_BAA-1672,NZ_CP023471.1,80619
escherichia_coli_ZJ3920,NZ_CP020545.1,5020229
escherichia_coli_ZJ3920,NZ_CP020546.1,133223
escherichia_coli_ZJ3920,NZ_CP020547.1,127807
escherichia_coli_ZJ3920,NZ_CP020548.1,60043
enterobacter_hormaechei_CAV1176,NZ_CP011662.1,4876889
enterobacter_hormaechei_CAV1176,NZ_CP011658.1,2799
enterobacter_hormaechei_CAV1176,NZ_CP011659.1,33209
enterobacter_hormaechei_CAV1176,NZ_CP011661.1,89918
enterobacter_hormaechei_CAV1176,NZ_CP011660.1,36679
acinetobacter_junii_INC8271,NZ_CP071973.1,3530211
mycobacterium_tuberculosis_H54,NZ_CP019610.1,4415611
escherichia_coli_ETEC6,NZ_CP041627.1,4790633
bifidobacterium_longum_BIM-B-813D,NZ_CP060493.1,2305195
staphylococcus_aureus_KUH180129,NZ_AP020322.1,2876264
staphylococcus_aureus_KUH180129,NZ_AP020323.1,20132
klebsiella_pneumoniae_ST307PT03,NZ_CP022919.1,5328271
klebsiella_pneumoniae_ST307PT03,NZ_CP022920.1,246505
klebsiella_pneumoniae_ST307PT03,NZ_CP022921.1,9288
staphylococcus_aureus_UTSW-MRSA-55,NZ_CP013231.1,2897657
staphylococcus_aureus_UTSW-MRSA-55,NZ_CP013227.1,21441
staphylococcus_aureus_UTSW-MRSA-55,NZ_CP013228.1,45868
staphylococcus_aureus_UTSW-MRSA-55,NZ_CP013229.1,46720
staphylococcus_aureus_UTSW-MRSA-55,NZ_CP013230.1,26551
helicobacter_pylori_476-A2-EK2,NZ_CP032473.1,1649391
pseudomonas_stutzeri_SLG510A3-8,NZ_CP011854.1,4649817
salmonella_enterica_Kharkiv,NZ_CP062220.1,4798886
proteus_mirabilis_S62-3-2-2,NZ_CP073247.1,3952345
streptomyces_sp._FR-008,NZ_CP009802.1,7090955
streptomyces_sp._FR-008,NZ_CP009803.1,142804
streptomyces_sp._FR-008,NZ_CP009804.1,24155
lactiplantibacillus_plantarum_NCIMB-700965,NZ_CP023490.1,3015479
lactiplantibacillus_plantarum_NCIMB-700965,NZ_CP023491.1,66439
lactiplantibacillus_plantarum_NCIMB-700965,NZ_CP023492.1,52109
lactiplantibacillus_plantarum_NCIMB-700965,NZ_CP023493.1,41818
lactiplantibacillus_plantarum_NCIMB-700965,NZ_CP023494.1,23484
lactiplantibacillus_plantarum_NCIMB-700965,NZ_CP023495.1,16747
listeria_monocytogenes_10-092876-0055-LM4,NZ_CP019617.1,2989435
salmonella_enterica_CFSAN000958,NZ_CP039480.1,4725884
salmonella_enterica_CFSAN000958,NZ_CP039481.1,80092
enterobacter_hormaechei_C4,NZ_CP042540.1,4718940
enterobacter_hormaechei_C4,NZ_CP042541.1,154709
enterobacter_hormaechei_C4,NZ_CP042542.1,88659
enterobacter_hormaechei_C4,NZ_CP042543.1,4747
enterobacter_hormaechei_C4,NZ_CP042544.1,3067
klebsiella_pneumoniae_BD-DM-697,NZ_CP046939.1,5358469
klebsiella_pneumoniae_BD-DM-697,NZ_CP046940.1,153109
klebsiella_pneumoniae_BD-DM-697,NZ_CP046941.1,149919
klebsiella_pneumoniae_BD-DM-697,NZ_CP046943.1,39360
klebsiella_pneumoniae_BD-DM-697,NZ_CP046944.1,17986
klebsiella_pneumoniae_BD-DM-697,NZ_CP046945.1,7128
klebsiella_pneumoniae_BD-DM-697,NZ_CP046946.1,2750
klebsiella_pneumoniae_BD-DM-697,NZ_CP046947.1,742
klebsiella_pneumoniae_BD-DM-697,NZ_CP046942.1,102826
salmonella_enterica_EC20100101,NZ_CP007246.1,4654099
pseudomonas_sp._BIOMIG1BAC,NZ_CP049045.1,7674994
bacillus_anthracis_RA3,NZ_CP009697.1,5212634
bacillus_anthracis_RA3,NZ_CP009696.1,178041
bacillus_anthracis_RA3,NZ_CP009695.1,92760
listeria_monocytogenes_CFSAN054109,NZ_CP028183.1,3062231
listeria_monocytogenes_CFSAN054109,NZ_CP028184.1,60861
mycobacterium_tuberculosis_BT1,NZ_CP002883.1,4398802
escherichia_coli_104,NZ_CP029164.1,4971311
pseudomonas_aeruginosa_LYSZa7,NZ_CP061699.1,6533901
prevotella_sp._F0059,NZ_CP072334.1,2558763
serratia_marcescens_N10A28,NZ_CP033623.1,5275549
fusobacterium_nucleatum_KCOM-1279,NZ_CP012713.1,2547901
proteus_vulgaris_FDAARGOS-366,NZ_CP023965.1,3961977
escherichia_coli_204446,NZ_CP025910.1,5096658
escherichia_coli_204446,NZ_CP025911.1,145997
escherichia_coli_204446,NZ_CP025912.1,91233
aeromonas_sp._CU5,NZ_CP023817.1,4615013
klebsiella_pneumoniae_INF072-sc-2279995,NZ_LR890185.1,5362078
klebsiella_pneumoniae_INF072-sc-2279995,NZ_LR890186.1,238985
klebsiella_pneumoniae_INF072-sc-2279995,NZ_LR890187.1,4474
klebsiella_pneumoniae_INF072-sc-2279995,NZ_LR890188.1,3107
acinetobacter_baumannii_DETAB-E227,NZ_CP072526.1,3748383
acinetobacter_baumannii_DETAB-E227,NZ_CP072527.1,113627
acinetobacter_baumannii_DETAB-E227,NZ_CP072528.1,96170
acinetobacter_baumannii_DETAB-E227,NZ_CP072529.1,5777
acinetobacter_baumannii_USA15,NZ_CP020595.1,3929429
acinetobacter_baumannii_USA15,NZ_CP020594.1,98220
bacillus_subtilis_SRCM102748,NZ_CP028212.1,4208707
clostridium_perfringens_LLY-N11,NZ_CP023410.1,3346329
clostridium_perfringens_LLY-N11,NZ_CP023411.1,12479
clostridium_perfringens_LLY-N11,NZ_CP023412.1,14676
clostridium_perfringens_LLY-N11,NZ_CP023413.1,71996
escherichia_coli_WCHEC025970,NZ_CP036177.1,4794696
escherichia_coli_WCHEC025970,NZ_CP036180.1,109282
escherichia_coli_WCHEC025970,NZ_CP036181.1,102174
escherichia_coli_WCHEC025970,NZ_CP036182.1,3508
escherichia_coli_WCHEC025970,NZ_CP036183.1,3325
escherichia_coli_WCHEC025970,NZ_CP036184.1,462
escherichia_coli_WCHEC025970,NZ_CP036179.1,44782
escherichia_coli_WCHEC025970,NZ_CP036185.1,1063
escherichia_coli_WCHEC025970,NZ_CP036178.1,237782
escherichia_coli_MRY15-117,NZ_AP017617.1,5117295
escherichia_coli_MRY15-117,NZ_AP017618.1,116493
escherichia_coli_MRY15-117,NZ_AP017619.1,60633
klebsiella_michiganensis_K518,NZ_CP023185.1,6138677
klebsiella_michiganensis_K518,NZ_CP023186.1,126276
klebsiella_michiganensis_K518,NZ_CP023187.1,106263
klebsiella_michiganensis_K518,NZ_CP023188.1,45188
enterococcus_faecium_ISMMS-VRE-1,NZ_CP012430.1,3130317
enterococcus_faecium_ISMMS-VRE-1,NZ_CP012432.1,56130
enterococcus_faecium_ISMMS-VRE-1,NZ_CP012431.1,43432
enterococcus_faecium_ISMMS-VRE-1,NZ_CP012435.1,12991
enterococcus_faecium_ISMMS-VRE-1,NZ_CP012434.1,13026
enterococcus_faecium_ISMMS-VRE-1,NZ_CP012433.1,872
helicobacter_pylori_SHIM-011,NZ_CP051504.1,1609409
klebsiella_pneumoniae_19KM1109,NZ_CP049953.1,5413808
klebsiella_pneumoniae_19KM1109,NZ_CP049955.1,53900
klebsiella_pneumoniae_19KM1109,NZ_CP049954.1,63294
acinetobacter_lwoffii_FDAARGOS-552,NZ_CP046296.1,3247144
acinetobacter_lwoffii_FDAARGOS-552,NZ_CP046295.1,220575
acinetobacter_lwoffii_FDAARGOS-552,NZ_CP046297.1,1716
acinetobacter_lwoffii_FDAARGOS-552,NZ_CP046298.1,6179
acinetobacter_lwoffii_FDAARGOS-552,NZ_CP046299.1,6511
klebsiella_pneumoniae_AR438,NZ_CP029099.1,5438320
klebsiella_pneumoniae_AR438,NZ_CP029098.1,11611
klebsiella_pneumoniae_AR438,NZ_CP029100.1,29625
klebsiella_pneumoniae_AR438,NZ_CP029101.1,208030
klebsiella_pneumoniae_AR438,NZ_CP029102.1,135650
salmonella_enterica_S-1843,NZ_CP019415.1,4690126
klebsiella_pneumoniae_B28484,NZ_CP070459.1,5358750
klebsiella_pneumoniae_B28484,NZ_CP070460.1,132360
klebsiella_pneumoniae_B28484,NZ_CP070461.1,5766
klebsiella_pneumoniae_B28484,NZ_CP070462.1,3482
klebsiella_pneumoniae_B28484,NZ_CP070463.1,3740
paenibacillus_sp._37,NZ_CP043761.1,7074749
paenibacillus_sp._37,NZ_CP043762.1,543040
helicobacter_pylori_8A3,NZ_CP036399.1,1563114
klebsiella_variicola_S187-1,NZ_CP063926.1,5483106
staphylococcus_aureus_GD705,NZ_CP019593.2,2789882
klebsiella_michiganensis_CZ598,NZ_CP073305.1,6472348
klebsiella_michiganensis_CZ598,NZ_CP073306.1,3121
klebsiella_michiganensis_CZ598,NZ_CP073307.1,1697
klebsiella_michiganensis_CZ598,NZ_CP073308.1,3889
klebsiella_michiganensis_CZ598,NZ_CP073309.1,11466
escherichia_coli_STW0522-31,NZ_AP022409.1,4783609
escherichia_coli_STW0522-31,NZ_AP022410.1,82035
escherichia_coli_STW0522-31,NZ_AP022411.1,2066
vibrio_cholerae_HC1037,NZ_CP026647.1,3014344
vibrio_cholerae_HC1037,NZ_CP026648.1,1045730
lactobacillus_crispatus_Lc1700,NZ_CP083389.1,2423340
lactobacillus_crispatus_Lc1700,NZ_CP083390.1,199734
lactobacillus_crispatus_Lc1700,NZ_CP083391.1,193714
klebsiella_michiganensis_KNU07,NZ_CP041515.1,6067103
klebsiella_michiganensis_KNU07,NZ_CP041514.1,203604
acinetobacter_baumannii_D4,NZ_CP048849.1,4173173
acinetobacter_baumannii_D4,NZ_CP048851.1,132499
acinetobacter_baumannii_D4,NZ_CP048850.1,1076
parabacteroides_sp._CT06,NZ_CP022754.1,5371005
salmonella_enterica_SEE2,NZ_CP011791.1,4677814
acinetobacter_johnsonii_IC001,NZ_CP022298.1,3610090
acinetobacter_johnsonii_IC001,NZ_CP022299.1,93996
acinetobacter_johnsonii_IC001,NZ_CP022300.1,22432
acinetobacter_johnsonii_IC001,NZ_CP022301.1,6810
acinetobacter_johnsonii_IC001,NZ_CP022302.1,1712
campylobacter_jejuni_RM1510,NZ_CP071574.1,1670843
staphylococcus_aureus_199,NZ_CP031667.1,2875150
staphylococcus_aureus_199,NZ_CP031668.1,17719
staphylococcus_aureus_199,NZ_CP031669.1,2211
salmonella_enterica_USDA-ARS-USMARC-1929,NZ_CP025241.1,4859678
salmonella_enterica_USDA-ARS-USMARC-1929,NZ_CP025242.1,97918
klebsiella_pneumoniae_L482,NZ_CP033960.1,5461261
klebsiella_pneumoniae_L482,NZ_CP033961.1,144954
klebsiella_pneumoniae_L482,NZ_CP033962.1,135848
klebsiella_pneumoniae_L482,NZ_CP033963.1,101967
klebsiella_pneumoniae_L482,NZ_CP033964.1,10461
klebsiella_pneumoniae_L482,NZ_CP033965.1,5411
escherichia_coli_105,NZ_CP028700.1,5459492
escherichia_coli_105,NZ_CP028701.1,92448
escherichia_coli_H15,NZ_CP010178.1,4740614
escherichia_coli_H15,NZ_CP010179.1,116132
bacillus_thuringiensis_HD12,NZ_CP014847.1,5776734
bacillus_thuringiensis_HD12,NZ_CP014848.1,17155
bacillus_thuringiensis_HD12,NZ_CP014849.1,38207
bacillus_thuringiensis_HD12,NZ_CP014850.1,38644
bacillus_thuringiensis_HD12,NZ_CP014851.1,112185
bacillus_thuringiensis_HD12,NZ_CP014852.1,159971
bacillus_thuringiensis_HD12,NZ_CP014853.1,344950
akkermansia_muciniphila_EB-AMDK-12,NZ_CP025827.1,2763768
escherichia_coli_CIT,NZ_CP026028.1,4639649
salmonella_enterica_USDA-ARS-USMARC-76332,NZ_CP025445.1,4763904
streptomyces_sp._So13.3,NZ_CP048835.1,9563989
yersinia_intermedia_NCTC11469,NZ_LR134116.1,4757245
pseudomonas_aeruginosa_HS9,NZ_CP030861.1,6876963
citrobacter_freundii_Upstream-1,NZ_CP038856.1,4838887
pseudomonas_sp._SK,NZ_CP051857.1,5678516
bacillus_cereus_HN001,NZ_CP011155.1,5404018
bacillus_cereus_HN001,NZ_CP011156.1,434546
bacillus_cereus_HN001,NZ_CP011157.1,141185
salmonella_enterica_CVM-20762,NZ_CP051404.1,4819470
salmonella_enterica_CVM-20762,NZ_CP051405.1,98635
salmonella_enterica_CVM-20762,NZ_CP051406.1,95848
escherichia_coli_S40,NZ_CP010235.1,5398968
streptococcus_suis_SS389,NZ_CP082202.1,2269493
serratia_marcescens_ATCC-13880-substr.-Sm-S67-jyu2015,NZ_CP071232.1,5116638
serratia_marcescens_ATCC-13880-substr.-Sm-S67-jyu2015,NZ_CP071233.1,42869
bacillus_cereus_CTMA-1571,NZ_CP053656.2,5181689
bacillus_cereus_CTMA-1571,NZ_CP053657.2,499864
bacillus_cereus_CTMA-1571,NZ_CP053658.2,12412
pseudomonas_sp._SK2,NZ_CP061944.1,5444398
pseudomonas_sp._SK2,NZ_CP061945.1,5243
pseudomonas_sp._SK2,NZ_CP061946.1,5183
paenibacillus_sp._URB8-2,NZ_AP023239.1,5583200
bacillus_velezensis_QST713,NZ_CP025079.1,4233547
escherichia_coli_EC4115,NC_011353.1,5572051
escherichia_coli_EC4115,NC_011350.1,94299
escherichia_coli_EC4115,NC_011351.1,35878
shigella_dysenteriae_69-3818,NZ_CP026777.1,4388945
shigella_dysenteriae_69-3818,NZ_CP026778.1,115128
shigella_dysenteriae_69-3818,NZ_CP026779.1,202218
mycobacterium_tuberculosis_Haarlem,NC_022350.1,4407722
escherichia_coli_2-0,NZ_CP023853.1,5174293
escherichia_coli_2-0,NZ_CP023854.1,134827
escherichia_coli_2-0,NZ_CP023855.1,2249
escherichia_coli_2-0,NZ_CP023856.1,1998
escherichia_coli_2-0,NZ_CP023857.1,2022
escherichia_coli_2-0,NZ_CP023858.1,968
staphylococcus_epidermidis_Z0118SE0260,NZ_CP060794.1,2508354
staphylococcus_epidermidis_Z0118SE0260,NZ_CP060795.1,26751
bacillus_amyloliquefaciens_ZJU1,NZ_CP041691.1,4063629
pediococcus_pentosaceus_SRCM102740,NZ_CP028269.1,1816809
pediococcus_pentosaceus_SRCM102740,NZ_CP028270.1,57024
klebsiella_pneumoniae_C2414,NZ_CP039819.1,5587497
klebsiella_pneumoniae_C2414,NZ_CP039820.1,171690
klebsiella_pneumoniae_C2414,NZ_CP039821.1,62487
klebsiella_pneumoniae_C2414,NZ_CP039822.1,11250
escherichia_coli_CRE1540,NZ_CP019051.1,4942719
escherichia_coli_CRE1540,NZ_CP019052.1,64943
escherichia_coli_CRE1540,NZ_CP019053.1,155526
escherichia_coli_CRE1540,NZ_CP019054.1,115598
escherichia_coli_CRE1540,NZ_CP019055.1,182638
helicobacter_pylori_TN2wt,NZ_AP019730.1,1604707
enterococcus_faecalis_WE0254,NZ_OD940440.2,2833996
enterococcus_faecalis_WE0254,NZ_OU538996.1,79760
enterococcus_faecalis_WE0254,NZ_OU538997.1,77939
enterococcus_faecalis_WE0254,NZ_OU538998.1,938
listeria_monocytogenes_J0161,NC_017545.1,3000277
mycoplasma_miroungirhinis_ES2806-NAS,NZ_CP053097.1,779067
campylobacter_upsaliensis_Campylobacter-upsaliensis-CCUG-14913,NZ_OU701461.1,1620551
campylobacter_upsaliensis_Campylobacter-upsaliensis-CCUG-14913,NZ_OU701462.1,38965
staphylococcus_aureus_UP-1352,NZ_CP047782.1,2947718
lactobacillus_crispatus_AB70,NZ_CP026503.1,2350779
lactobacillus_crispatus_AB70,NZ_CP026504.1,16424
staphylococcus_aureus_FDAARGOS-660,NZ_CP044106.1,2847681
staphylococcus_aureus_FDAARGOS-660,NZ_CP044105.1,22152
pseudomonas_sp._ADPe,NZ_CP062122.1,7177626
pseudomonas_sp._ADPe,NZ_CP062123.1,62024
escherichia_coli_Res13-Lact-PER04-33,NZ_CP062832.1,4742481
escherichia_coli_Res13-Lact-PER04-33,NZ_CP062833.1,107490
escherichia_coli_Res13-Lact-PER04-33,NZ_CP062834.1,2565
escherichia_coli_Res13-Lact-PER04-33,NZ_CP062835.1,2405
escherichia_coli_Res13-Lact-PER04-33,NZ_CP062836.1,108729
escherichia_coli_Res13-Lact-PER04-33,NZ_CP062837.1,140356
acinetobacter_seifertii_AS73,NZ_CP061561.1,4021142
acinetobacter_seifertii_AS73,NZ_CP061562.1,113686
acinetobacter_seifertii_AS73,NZ_CP061563.1,14035
acinetobacter_seifertii_AS73,NZ_CP061564.1,4275
klebsiella_variicola_BS359-2-1,NZ_CP063912.1,5510616
enterococcus_faecalis_TM6294,NZ_OD940431.1,2805931
enterococcus_faecalis_TM6294,NZ_OD940432.1,74891
enterococcus_faecalis_TM6294,NZ_OD940433.1,52114
staphylococcus_aureus_HL21008,NZ_CP080562.1,2946900
staphylococcus_aureus_HL21008,NZ_CP080563.1,25093
salmonella_enterica_IBG7b4,NZ_CP082338.1,4803225
salmonella_enterica_IBG7b4,NZ_CP082339.1,47758
salmonella_enterica_IBG7b4,NZ_CP082340.1,4692
escherichia_coli_BE2-5,NZ_CP032986.1,4676725
escherichia_coli_BE2-5,NZ_CP032988.1,84305
escherichia_coli_BE2-5,NZ_CP032987.1,51463
escherichia_coli_2010C-3347,NZ_CP034806.1,5540530
escherichia_coli_2010C-3347,NZ_CP034807.1,86127
aeromonas_media_R1-26,NZ_CP043579.1,4665480
mycobacterium_tuberculosis_RUS-B0,NZ_CP030093.1,4417956
bifidobacterium_longum_KCTC-5934,NZ_CP062937.1,2371326
lactiplantibacillus_plantarum_ST-III,NC_014554.1,3253871
lactiplantibacillus_plantarum_ST-III,NC_014558.2,52326
bacillus_velezensis_HN-Q-8,NZ_CP045711.1,4003435
escherichia_albertii_2013C-4143,NZ_CP030787.2,4658880
helicobacter_suis_NHP19-4022,NZ_AP023046.1,1670162
helicobacter_suis_NHP19-4022,NZ_AP023047.1,5662
helicobacter_suis_NHP19-4022,NZ_AP023048.1,5137
salmonella_enterica_USDA-ARS-USMARC-76336,NZ_CP025448.1,4762712
staphylococcus_aureus_FDAARGOS-504,NZ_CP033865.1,2894331
escherichia_coli_RM9245,NZ_CP044314.1,5095948
serratia_marcescens_SCH909,NZ_CP063238.1,5315376
serratia_marcescens_SCH909,NZ_CP063239.1,83679
haemophilus_parainfluenzae_M1C149-1,NZ_CP063112.1,2014935
staphylococcus_epidermidis_FDAARGOS-913,NZ_CP065656.1,2504068
staphylococcus_epidermidis_FDAARGOS-913,NZ_CP065654.1,11835
staphylococcus_epidermidis_FDAARGOS-913,NZ_CP065655.1,6009
staphylococcus_epidermidis_FDAARGOS-913,NZ_CP065657.1,3807
staphylococcus_epidermidis_FDAARGOS-913,NZ_CP065658.1,21693
staphylococcus_epidermidis_FDAARGOS-913,NZ_CP065659.1,32967
staphylococcus_epidermidis_FDAARGOS-913,NZ_CP065660.1,43043
staphylococcus_epidermidis_FDAARGOS-913,NZ_CP065661.1,731
salmonella_enterica_CFSAN044925,NZ_CP075127.1,4753690
salmonella_enterica_PNCS014865,NZ_CP039595.1,4856569
salmonella_enterica_PNCS014865,NZ_CP039596.1,93264
salmonella_enterica_PNCS014865,NZ_CP039597.1,2925
salmonella_enterica_PNCS014865,NZ_CP039598.1,1504
salmonella_enterica_PNCS007098,NZ_CP044967.1,4772373
salmonella_enterica_PNCS007098,NZ_CP044969.1,92965
salmonella_enterica_PNCS007098,NZ_CP044968.1,244703
escherichia_coli_SRCC-1675,NZ_CP015023.1,5506575
escherichia_coli_SRCC-1675,NZ_CP015022.1,92316
staphylococcus_aureus_JMUB1273,NZ_AP018922.1,2733557
pseudomonas_fluorescens_DR133,NZ_CP048607.1,6765844
pseudomonas_fluorescens_DR133,NZ_CP048608.1,80918
kurthia_sp._11kri321,NZ_CP013217.1,2964097
klebsiella_pneumoniae_R32,NZ_CP083443.1,5470359
staphylococcus_aureus_SA957,NC_022442.1,2789325
escherichia_coli_DEC5D,NZ_CP038386.1,5195683
escherichia_coli_DEC5D,NZ_CP038387.1,4070
escherichia_coli_DEC5D,NZ_CP038388.1,57615
streptococcus_pneumoniae_Xen35,NZ_CP025256.1,2168536
klebsiella_pneumoniae_41968,NZ_CP068618.1,5354100
klebsiella_pneumoniae_41968,NZ_CP068619.1,13615
klebsiella_pneumoniae_41968,NZ_CP068620.1,205851
klebsiella_pneumoniae_41968,NZ_CP068621.1,64691
stenotrophomonas_maltophilia_XL133,NZ_CP083454.1,4628869
bacillus_velezensis_WLYS23,NZ_CP055160.1,3929161
shigella_boydii_ATCC-BAA-1247,NZ_CP026795.1,4575723
shigella_boydii_ATCC-BAA-1247,NZ_CP026796.1,226559
streptococcus_pneumoniae_4496,NZ_LR129840.1,2169058
staphylococcus_aureus_PS-BAC-169-17-W,NZ_CP071100.1,2753016
staphylococcus_aureus_PS-BAC-169-17-W,NZ_CP071101.1,1223
escherichia_coli_AH04,NZ_CP081706.1,4886537
escherichia_coli_AH04,NZ_CP081707.1,94691
escherichia_coli_AH04,NZ_CP081708.1,56389
escherichia_coli_AH04,NZ_CP081709.1,7398
escherichia_coli_AH04,NZ_CP081710.1,2379
micrococcus_luteus_NCTC-2665-(Fleming-2665),NC_012803.1,2501010
pseudomonas_aeruginosa_SP4371,NZ_CP034369.1,6937607
aeromonas_veronii_ZfB1,NZ_CP034967.1,4710245
salmonella_enterica_343077-278127,NZ_CP029863.1,4807221
rhizobium_sp._NXC14,NZ_CP021030.1,4493249
rhizobium_sp._NXC14,NZ_CP021031.1,530065
rhizobium_sp._NXC14,NZ_CP021032.1,773015
rhizobium_sp._NXC14,NZ_CP021033.1,889015
campylobacter_coli_C203112,NZ_CP083378.1,1688058
klebsiella_pneumoniae_AR-0160,NZ_CP032175.1,5329078
klebsiella_pneumoniae_AR-0160,NZ_CP032173.1,153246
klebsiella_pneumoniae_AR-0160,NZ_CP032174.1,60947
klebsiella_pneumoniae_THO-004,NZ_AP022527.1,5256671
klebsiella_pneumoniae_THO-004,NZ_AP022528.1,140666
klebsiella_pneumoniae_THO-004,NZ_AP022529.1,43840
klebsiella_pneumoniae_THO-004,NZ_AP022530.1,4791
klebsiella_pneumoniae_THO-004,NZ_AP022531.1,4021
klebsiella_pneumoniae_THO-004,NZ_AP022532.1,2051
escherichia_coli_1919D62,NZ_CP046009.1,4668911
escherichia_coli_1919D62,NZ_CP046007.1,185910
escherichia_coli_1919D62,NZ_CP046008.1,114122
streptomyces_sp._135,NZ_CP075691.1,8832653
bacillus_thuringiensis_C15,NZ_CP021436.1,5636904
bacillus_thuringiensis_C15,NZ_CP021441.1,8797
bacillus_thuringiensis_C15,NZ_CP021440.1,11078
bacillus_thuringiensis_C15,NZ_CP021439.1,22613
bacillus_thuringiensis_C15,NZ_CP021438.1,171426
bacillus_thuringiensis_C15,NZ_CP021437.1,237618
bacillus_thuringiensis_C15,NZ_CP021444.1,3123
bacillus_thuringiensis_C15,NZ_CP021443.1,4216
bacillus_thuringiensis_C15,NZ_CP021442.1,8142
streptomyces_sp._BH-MK-02,NZ_CP085173.1,9816795
streptomyces_sp._BH-MK-02,NZ_CP085174.1,201506
comamonas_sp._NLF-1-9,NZ_CP078069.1,3031671
salmonella_enterica_SJTUF10984,NZ_CP015526.1,4679738
salmonella_enterica_SJTUF10984,NZ_CP015527.1,58412
streptococcus_gallolyticus_ATCC-43143,NC_017576.1,2362240
campylobacter_coli_C203018,NZ_CP083395.1,1709061
pseudomonas_sp._IzPS59,NZ_CP062251.1,6381069
helicobacter_pylori_B140,NZ_CP024948.1,1726684
klebsiella_pneumoniae_CT-04,NZ_CP081891.1,5309694
klebsiella_pneumoniae_QD23,NZ_CP042858.1,5803240
salmonella_enterica_CFSAN058545,NZ_CP077706.1,4727363
salmonella_enterica_CFSAN058545,NZ_CP077707.1,135668
salmonella_enterica_CFSAN058545,NZ_CP077708.1,95728
salmonella_enterica_CFSAN058545,NZ_CP077709.1,25835
lactobacillus_johnsonii_ZLJ010,NZ_CP032680.1,1999403
mycobacterium_tuberculosis_M0018684-2,NZ_CP018305.1,4359323
klebsiella_pneumoniae_DA48896,NZ_CP024429.1,5394768
klebsiella_pneumoniae_DA48896,NZ_CP024430.1,131202
klebsiella_pneumoniae_DA48896,NZ_CP024431.1,113479
klebsiella_pneumoniae_DA48896,NZ_CP024432.1,44671
klebsiella_pneumoniae_DA48896,NZ_CP024433.1,47460
klebsiella_pneumoniae_DA48896,NZ_CP024434.1,3825
klebsiella_pneumoniae_DA48896,NZ_CP024435.1,3650
klebsiella_pneumoniae_DA48896,NZ_CP024436.1,1734
salmonella_enterica_FORC58,NZ_CP020565.1,4697896
vibrio_parahaemolyticus_20140624012-1,NZ_CP034285.1,3338371
vibrio_parahaemolyticus_20140624012-1,NZ_CP034286.1,1833314
vibrio_parahaemolyticus_20140624012-1,NZ_CP034287.1,107190
vibrio_parahaemolyticus_20140624012-1,NZ_CP034288.1,65491
clostridioides_difficile_TW11,NZ_CP045224.1,4098778
clostridioides_difficile_TW11,NZ_CP045225.1,42159
desulfovibrio_sp._86,NZ_LR738849.1,3464070
mycobacterium_tuberculosis_SEA11278P6C4,NZ_CP041803.1,4409426
salmonella_enterica_D23580,NC_016854.1,4879376
brachyspira_hyodysenteriae_BHZ375,NZ_CP046930.1,3010015
brachyspira_hyodysenteriae_BHZ375,NZ_CP046931.1,32365
bacillus_amyloliquefaciens_GKT04,NZ_CP072120.1,4056186
bacillus_amyloliquefaciens_GKT04,NZ_CP072121.1,93086
klebsiella_pneumoniae_SCKP020046,NZ_CP028783.2,5413144
klebsiella_pneumoniae_SCKP020046,NZ_CP028779.2,3333
klebsiella_pneumoniae_SCKP020046,NZ_CP028780.2,1245
klebsiella_pneumoniae_SCKP020046,NZ_CP028781.2,158560
klebsiella_pneumoniae_SCKP020046,NZ_CP028782.2,73617
salmonella_enterica_L-4614,NZ_AP023315.1,4916285
salmonella_enterica_L-4614,NZ_AP023316.1,229453
helicobacter_pylori_F30,NC_017365.1,1570318
helicobacter_pylori_F30,NC_017369.1,8789
vibrio_cholerae_3523-03,NZ_CP046742.1,2923746
vibrio_cholerae_3523-03,NZ_CP046741.1,1192739
escherichia_coli_ST130,NZ_CP043478.1,5074127
enterococcus_cecorum_NCTC12421,NZ_LS483306.1,2420992
escherichia_coli_MFDS1006657,NZ_CP073589.1,5024483
escherichia_coli_MFDS1006657,NZ_CP073590.1,122835
pseudomonas_aeruginosa_LYSZa5,NZ_CP071730.1,6638642
salmonella_enterica_GSJ-2017-Sal.-009,NZ_CP050833.1,4743918
salmonella_enterica_GSJ-2017-Sal.-009,NZ_CP050832.1,152664
enterococcus_faecium_Dallas-107-1,NZ_CP066591.1,2876703
enterococcus_faecium_Dallas-107-1,NZ_CP066595.1,8492
enterococcus_faecium_Dallas-107-1,NZ_CP066592.1,186158
enterococcus_faecium_Dallas-107-1,NZ_CP066594.1,40656
enterococcus_faecium_Dallas-107-1,NZ_CP066593.1,55328
enterococcus_faecium_Dallas-107-1,NZ_CP066597.1,5627
enterococcus_faecium_Dallas-107-1,NZ_CP066596.1,6007
salmonella_enterica_GSJ-2016-Sal.-018,NZ_CP069166.1,4874879
salmonella_enterica_GSJ-2016-Sal.-018,NZ_CP069167.1,217011
escherichia_coli_103,NZ_CP020495.1,5161827
escherichia_coli_103,NZ_CP020496.1,119194
escherichia_coli_103,NZ_CP020497.1,47942
stenotrophomonas_sp._NA06056,NZ_CP054931.1,4519642
salmonella_enterica_CVM19633,NC_011094.1,4709051
salmonella_enterica_CVM19633,NC_011092.1,110160
salmonella_enterica_CVM19633,NC_011093.1,4551
